tree_id,civic_number,std_street,genus_name,species_name,cultivar_name,common_name,assigned,root_barrier,plant_area,on_street_block,on_street,neighbourhood_name,street_side_name,height_range_id,diameter,curb,date_planted,longitude,latitude,area,Month,Year
158657,968,LILLOOET ST,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,3,900,LILLOOET ST,HASTINGS-SUNRISE,EVEN,2,13.5,Y,1995-02-14,-123.03881,49.275736,van_east,Feb,1995
158663,1250,LILLOOET ST,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,3,1200,LILLOOET ST,HASTINGS-SUNRISE,EVEN,3,14,Y,1995-02-14,-123.038801,49.273942,van_east,Feb,1995
158767,3304,E 44TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,N,5900,LATTA ST,KILLARNEY,EVEN,1,7,Y,2000-03-24,-123.034451,49.229933,van_east,Mar,2000
159312,4588,QUEBEC ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,12,4500,QUEBEC ST,RILEY PARK,EVEN,1,7.5,Y,1995-03-13,-123.10256,49.24355,van_east,Mar,1995
159333,5170,HIGHGATE ST,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,10,5100,HIGHGATE ST,RENFREW-COLLINGWOOD,EVEN,2,17,Y,1995-03-13,-123.057589,49.237661,van_east,Mar,1995
160063,3545,RUPERT ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,8,3500,RUPERT ST,RENFREW-COLLINGWOOD,ODD,2,4.5,Y,1995-04-06,-123.033945,49.252672,van_east,Apr,1995
160152,2759,E 54TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,3,2700,E 54TH AV,VICTORIA-FRASERVIEW,ODD,2,10,Y,1995-04-07,-123.051088,49.220269,van_east,Apr,1995
160153,2759,E 54TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,3,2700,E 54TH AV,VICTORIA-FRASERVIEW,ODD,2,11,Y,1995-04-07,-123.05077,49.220269,van_east,Apr,1995
160306,2715,E 54TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,4,2700,E 54TH AV,VICTORIA-FRASERVIEW,ODD,2,6,Y,1995-04-05,-123.05232,49.220272,van_east,Apr,1995
160307,2759,E 54TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,4,2700,E 54TH AV,VICTORIA-FRASERVIEW,ODD,2,11,Y,1995-04-05,-123.050929,49.220269,van_east,Apr,1995
160881,1618,E 56TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,6,1600,E 56TH AV,VICTORIA-FRASERVIEW,EVEN,2,3,Y,1995-04-24,-123.073614,49.218966,van_east,Apr,1995
161077,3003,KINGSWAY,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,C,3000,KINGSWAY,RENFREW-COLLINGWOOD,ODD,2,12,Y,1999-03-26,-123.041701,49.236004,van_east,Mar,1999
161198,598,E 22ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,500,E 22ND AV,RILEY PARK,EVEN,2,18,Y,NA,NA,NA,van_east,NA,NA
161289,6707,ARGYLE ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,6700,ARGYLE ST,VICTORIA-FRASERVIEW,ODD,2,10.5,Y,1996-02-21,-123.071929,49.223136,van_east,Feb,1996
161454,761,E 13TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,5,700,E 13TH AV,MOUNT PLEASANT,ODD,2,5,Y,1998-04-14,-123.087665,49.258847,van_east,Apr,1998
161554,412,W 19TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,B,400,W 19TH AV,RILEY PARK,EVEN,1,3,Y,2013-02-28,-123.112923,49.253853,van_east,Feb,2013
161639,2208,SKEENA ST,PRUNUS,AVIUM,NA,MAZZARD CHERRY,Y,N,N,2200,SKEENA ST,HASTINGS-SUNRISE,EVEN,3,16,Y,NA,-123.028354,49.264567,van_east,NA,NA
161698,98,E 42ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,0,E 42ND AV,SUNSET,EVEN,1,3,Y,2012-03-21,-123.103996,49.231631,van_east,Mar,2012
161945,3080,MAIN ST,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,C,3000,MAIN ST,MOUNT PLEASANT,EVEN,1,3,Y,2012-11-16,-123.101032,49.257794,van_east,Nov,2012
162032,901,E 11TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,900,E 11TH AV,MOUNT PLEASANT,ODD,3,25,Y,NA,NA,NA,van_east,NA,NA
162371,2349,BROCK ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,Y,N,N,2300,BROCK ST,KENSINGTON-CEDAR COTTAGE,ODD,1,3,Y,2011-03-14,-123.057763,49.244042,van_east,Mar,2011
162407,2202,WENONAH ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,2200,WENONAH ST,KENSINGTON-CEDAR COTTAGE,EVEN,1,3,Y,2011-03-23,-123.060211,49.244528,van_east,Mar,2011
162474,3330,KNIGHT ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,B,1400,E 17TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,2,10,Y,NA,-123.07518,49.255314,van_east,NA,NA
162612,3725,LANARK ST,PRUNUS,SUBHIRTELLA,NA,HIGAN CHERRY,N,N,9,3700,LANARK ST,KENSINGTON-CEDAR COTTAGE,ODD,3,18.5,Y,NA,-123.074749,49.251443,van_east,NA,NA
162648,1498,E 45TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,6,6100,DUMFRIES ST,VICTORIA-FRASERVIEW,ODD,2,14,Y,NA,NA,NA,van_east,NA,NA
162716,1916,E 3RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1900,E 3RD AV,GRANDVIEW-WOODLAND,EVEN,3,23.5,Y,NA,-123.065349,49.26771,van_east,NA,NA
162717,1924,E 3RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1900,E 3RD AV,GRANDVIEW-WOODLAND,EVEN,3,19,Y,NA,-123.065187,49.267711,van_east,NA,NA
162719,1956,E 3RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1900,E 3RD AV,GRANDVIEW-WOODLAND,EVEN,3,25,Y,NA,-123.064538,49.267703,van_east,NA,NA
162784,420,E 11TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,3,400,E 11TH AV,MOUNT PLEASANT,EVEN,3,14,Y,NA,NA,NA,van_east,NA,NA
162855,2039,TURNER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,7,2000,TURNER ST,GRANDVIEW-WOODLAND,ODD,2,10,Y,1996-03-08,-123.062733,49.279175,van_east,Mar,1996
163192,2951,KINGSWAY,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,C,2900,KINGSWAY,RENFREW-COLLINGWOOD,ODD,3,26,Y,NA,-123.043803,49.236183,van_east,NA,NA
163501,3075,MAIN ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,C,3000,MAIN ST,MOUNT PLEASANT,ODD,2,7,Y,NA,NA,NA,van_east,NA,NA
163590,1205,E 19TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1200,E 19TH AV,KENSINGTON-CEDAR COTTAGE,ODD,3,10,Y,NA,NA,NA,van_east,NA,NA
163591,1237,E 19TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1200,E 19TH AV,KENSINGTON-CEDAR COTTAGE,ODD,3,32,Y,NA,-123.078901,49.253592,van_east,NA,NA
253700,2172,ADANAC ST,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,3,700,TEMPLETON DRIVE,GRANDVIEW-WOODLAND,ODD,1,4,N,2016-03-15,NA,NA,van_east,Mar,2016
254388,1820,PARKER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1800,PARKER ST,GRANDVIEW-WOODLAND,EVEN,1,3,Y,2017-01-12,NA,NA,van_east,Jan,2017
254426,660,E 52ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,600,E 52ND AV,SUNSET,EVEN,1,3,Y,2016-03-01,NA,NA,van_east,Mar,2016
254428,639,E 52ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,600,E 52ND AV,SUNSET,ODD,1,3,Y,2016-03-01,NA,NA,van_east,Mar,2016
254439,788,E 53RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,700,E 53RD AV,SUNSET,EVEN,1,3,Y,2016-03-01,NA,NA,van_east,Mar,2016
254441,374,E 57TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,4,300,E 57TH AV,SUNSET,EVEN,1,3,Y,2016-03-15,NA,NA,van_east,Mar,2016
254446,1016,E 50TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,1000,E 50TH AV,SUNSET,EVEN,1,3,Y,2016-05-10,NA,NA,van_east,May,2016
254458,528,E 50TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,6,500,E 50TH AV,SUNSET,EVEN,1,3,Y,2016-03-18,NA,NA,van_east,Mar,2016
254599,6076,KILLARNEY ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,Y,Y,3,6000,KILLARNEY ST,KILLARNEY,EVEN,1,3,N,2016-03-15,NA,NA,van_east,Mar,2016
254662,1146,E 60TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,1100,E 60TH AV,SUNSET,EVEN,1,3,Y,2016-05-04,NA,NA,van_east,May,2016
254669,5864,INVERNESS ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,5800,INVERNESS ST,SUNSET,EVEN,1,3,Y,2016-05-03,NA,NA,van_east,May,2016
254763,7787,ARGYLE ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,Y,3,1600,E 62ND AV,VICTORIA-FRASERVIEW,ODD,1,3,Y,2017-01-10,NA,NA,van_east,Jan,2017
255231,6156,DUMFRIES ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,8,6100,DUMFRIES ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2016-11-21,NA,NA,van_east,Nov,2016
255374,1467,E 54TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,6900,LANARK ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2016-11-18,NA,NA,van_east,Nov,2016
255381,7463,VIVIAN DRIVE,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,12,7400,VIVIAN DRIVE,VICTORIA-FRASERVIEW,ODD,1,3,Y,2016-11-17,NA,NA,van_east,Nov,2016
255421,1691,E 62ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,1600,E 62ND AV,VICTORIA-FRASERVIEW,ODD,1,3,N,2016-11-17,NA,NA,van_east,Nov,2016
255425,6186,LANARK ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,6100,LANARK ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2016-11-17,NA,NA,van_east,Nov,2016
255430,6790,LANARK ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,6700,LANARK ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2016-11-18,NA,NA,van_east,Nov,2016
255431,6769,LANARK ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,6700,LANARK ST,VICTORIA-FRASERVIEW,ODD,1,3,Y,2016-11-18,NA,NA,van_east,Nov,2016
255528,2291,GRAVELEY ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2200,GRAVELEY ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,2017-04-11,NA,NA,van_east,Apr,2017
255550,6930,MCKINNON ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,6900,MCKINNON ST,KILLARNEY,EVEN,1,3,Y,2016-11-17,NA,NA,van_east,Nov,2016
255599,415,W 29TH AV,PRUNUS,AVIUM,NA,MAZZARD CHERRY,N,N,18,400,W 29TH AV,RILEY PARK,ODD,5,23,Y,NA,NA,NA,van_east,NA,NA
255670,2070,NANAIMO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2000,NANAIMO ST,HASTINGS-SUNRISE,EVEN,1,3,Y,2017-01-09,NA,NA,van_east,Jan,2017
255683,3066,E 3RD AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,3000,E 3RD AV,HASTINGS-SUNRISE,EVEN,1,4.25,Y,2016-11-23,NA,NA,van_east,Nov,2016
255690,1925,GARDEN DRIVE,PRUNUS,SARGENTII,RANCHO,RANCHO SARGENT CHERRY,N,N,7,1900,GARDEN DRIVE,GRANDVIEW-WOODLAND,ODD,1,3,N,2016-12-06,NA,NA,van_east,Dec,2016
255844,2873,E 18TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,6,2800,E 18TH AV,RENFREW-COLLINGWOOD,ODD,1,3,Y,2016-12-16,NA,NA,van_east,Dec,2016
256020,2751,E 48TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2700,E 48TH AV,KILLARNEY,ODD,2,16,Y,NA,NA,NA,van_east,NA,NA
256042,1118,ROSSLAND ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1100,ROSSLAND ST,HASTINGS-SUNRISE,EVEN,1,3,Y,2017-01-10,-123.045443,49.275192,van_east,Jan,2017
257768,2452,HARRISON DRIVE,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,2400,HARRISON DRIVE,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2017-04-21,-123.056643,49.210917,van_east,Apr,2017
257839,2436,HARRISON DRIVE,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,2400,HARRISON DRIVE,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2017-04-21,-123.056729,49.210506,van_east,Apr,2017
257840,2405,HARRISON DRIVE,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,2400,HARRISON DRIVE,VICTORIA-FRASERVIEW,ODD,1,3,Y,2017-04-21,NA,NA,van_east,Apr,2017
257902,5725,INVERNESS ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,5700,INVERNESS ST,SUNSET,ODD,1,3,Y,2017-05-11,-123.079875,49.232606,van_east,May,2017
258062,100,E 10TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,6,100,E 10TH AV,MOUNT PLEASANT,EVEN,1,3,Y,NA,NA,NA,van_east,NA,NA
258119,1850,E 3RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1800,E 3RD AV,GRANDVIEW-WOODLAND,EVEN,1,3,Y,2018-04-18,-123.066494,49.26772,van_east,Apr,2018
258120,1817,E 3RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1800,E 3RD AV,GRANDVIEW-WOODLAND,ODD,1,3,Y,2018-04-19,-123.067374,49.267822,van_east,Apr,2018
258542,592,E 19TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,8,3500,CAROLINA ST,RILEY PARK,ODD,1,3,Y,NA,NA,NA,van_east,NA,NA
258822,3432,E 23RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,9,3400,E 23RD AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2018-10-11,-123.030024,49.249606,van_east,Oct,2018
258902,3820,KASLO ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,2800,E 22ND AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2018-10-11,-123.046788,49.250548,van_east,Oct,2018
258954,2463,E 22ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,2400,E 22ND AV,RENFREW-COLLINGWOOD,ODD,1,3,Y,2018-10-11,-123.055381,49.250739,van_east,Oct,2018
258955,2517,E 22ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,2500,E 22ND AV,RENFREW-COLLINGWOOD,ODD,1,3,Y,2018-10-11,-123.054366,49.250748,van_east,Oct,2018
258959,3022,E 5TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,3000,E 5TH AV,HASTINGS-SUNRISE,EVEN,1,3,Y,2019-04-05,-123.040973,49.265644,van_east,Apr,2019
259073,2749,E 2ND AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2700,E 2ND AV,HASTINGS-SUNRISE,ODD,1,3,Y,2018-12-13,-123.047886,49.268566,van_east,Dec,2018
259112,3038,E 7TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,10,3000,E 7TH AV,HASTINGS-SUNRISE,EVEN,1,3,Y,2018-12-13,-123.040638,49.263794,van_east,Dec,2018
259222,2527,TURNER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,2500,TURNER ST,HASTINGS-SUNRISE,ODD,1,3,Y,2019-02-26,-123.053852,49.279144,van_east,Feb,2019
259223,2545,TURNER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,5,2500,TURNER ST,HASTINGS-SUNRISE,ODD,1,3,Y,2019-02-26,-123.053165,49.279142,van_east,Feb,2019
259251,2502,FRANKLIN ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,Y,N,5,2500,FRANKLIN ST,HASTINGS-SUNRISE,EVEN,1,3,N,NA,-123.05426,49.282022,van_east,NA,NA
260787,2997,E 43RD AV,PRUNUS,VIRGINIANA,SCHUBERT,SCHUBERT CHOKECHERRY,N,N,7,2900,E 43RD AV,KILLARNEY,ODD,1,3,Y,2019-04-18,NA,NA,van_east,Apr,2019
260930,2321,HARRISON DRIVE,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,2300,HARRISON DRIVE,VICTORIA-FRASERVIEW,ODD,1,3,Y,2018-12-12,NA,NA,van_east,Dec,2018
261229,1127,E PENDER ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,4,1100,E PENDER ST,STRATHCONA,ODD,1,3,Y,NA,NA,NA,van_east,NA,NA
261348,286,E 54TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,200,E 54TH AV,SUNSET,EVEN,1,3,Y,NA,-123.100084,49.220969,van_east,NA,NA
261366,754,E 58TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,7,700,E 58TH AV,SUNSET,EVEN,1,3,Y,NA,-123.089239,49.217321,van_east,NA,NA
261368,595,E 58TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,500,E 58TH AV,SUNSET,ODD,1,3,Y,NA,-123.093093,49.217224,van_east,NA,NA
261402,910,E BROADWAY,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,2500,ST. CATHERINES ST,MOUNT PLEASANT,EVEN,1,3,Y,NA,-123.085163,49.262203,van_east,NA,NA
261848,7668,BORDEN ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,3,7600,BORDEN ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2019-04-15,NA,NA,van_east,Apr,2019
261978,6632,DUMFRIES ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,6600,DUMFRIES ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2019-04-16,-123.074489,49.224017,van_east,Apr,2019
261979,6605,DUMFRIES ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,6600,DUMFRIES ST,VICTORIA-FRASERVIEW,ODD,1,3,Y,2019-04-16,-123.074657,49.22425,van_east,Apr,2019
261988,1921,E 61ST AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,1900,E 61ST AV,VICTORIA-FRASERVIEW,ODD,1,3,Y,2019-04-17,NA,NA,van_east,Apr,2019
262029,1810,E 63RD AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,7900,LEASIDE ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2019-04-15,-123.069073,49.212497,van_east,Apr,2019
262043,1550,E 58TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,N,1500,E 58TH AV,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2019-02-26,-123.074693,49.217196,van_east,Feb,2019
262045,1606,E 59TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,8,1600,E 59TH AV,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2019-02-26,-123.073864,49.216267,van_east,Feb,2019
262051,1545,E 55TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,6,1500,E 55TH AV,VICTORIA-FRASERVIEW,ODD,1,3,Y,2019-04-17,-123.073987,49.219628,van_east,Apr,2019
262069,2195,E 53RD AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,2100,E 53RD AV,VICTORIA-FRASERVIEW,ODD,1,3,Y,2019-04-17,-123.062849,49.221294,van_east,Apr,2019
262070,2219,E 53RD AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,2200,E 53RD AV,VICTORIA-FRASERVIEW,ODD,1,3,Y,2019-02-25,-123.061589,49.221286,van_east,Feb,2019
262092,7470,GLADSTONE ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,11,7400,GLADSTONE ST,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2019-04-17,-123.062013,49.216417,van_east,Apr,2019
262093,7501,GLADSTONE ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,Y,N,12,7500,GLADSTONE ST,VICTORIA-FRASERVIEW,ODD,1,3,Y,2019-04-17,-123.062167,49.216297,van_east,Apr,2019
262096,2273,NEWPORT AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,12,2200,NEWPORT AV,VICTORIA-FRASERVIEW,ODD,1,3,Y,2019-04-15,-123.060303,49.215333,van_east,Apr,2019
262314,6263,BRUCE ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,10,1700,E 47TH AV,VICTORIA-FRASERVIEW,EVEN,1,3,Y,NA,-123.070098,49.227619,van_east,NA,NA
262392,2991,E 43RD AV,PRUNUS,VIRGINIANA,SCHUBERT,SCHUBERT CHOKECHERRY,N,N,7,2900,E 43RD AV,KILLARNEY,ODD,1,3,Y,2019-04-23,NA,NA,van_east,Apr,2019
263255,2537,E 7TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,8,2500,E 7TH AV,HASTINGS-SUNRISE,ODD,1,3,Y,NA,-123.05360400000001,49.263925,van_east,NA,NA
263290,2658,E 6TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,8,2600,E 6TH AV,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,-123.050634,49.264728,van_east,NA,NA
263389,2952,E 3RD AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,6,2900,E 3RD AV,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,-123.042818,49.267538,van_east,NA,NA
263416,3497,E 5TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,4,3400,E 5TH AV,HASTINGS-SUNRISE,ODD,1,3,N,NA,-123.028722,49.265731,van_east,NA,NA
263484,2566,E 7TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,8,2500,E 7TH AV,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,NA,NA,van_east,NA,NA
263601,2129,WILLIAM ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,14,2100,WILLIAM ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,NA,NA,NA,van_east,NA,NA
263654,3135,GRAVELEY ST,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,7,3100,GRAVELEY ST,HASTINGS-SUNRISE,ODD,1,3,Y,NA,-123.038063,49.270467,van_east,NA,NA
264092,2320,E PENDER ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,N,N,7,2300,FERNDALE ST,GRANDVIEW-WOODLAND,ODD,2,4,Y,NA,NA,NA,van_east,NA,NA
264165,2010,COMMERCIAL DRIVE,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,2,1700,E 4TH AV,GRANDVIEW-WOODLAND,EVEN,2,6,Y,NA,NA,NA,van_east,NA,NA
264198,2450,E 22ND AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,7,2400,E 22ND AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,NA,-123.055393,49.25055,van_east,NA,NA
264329,3228,E 25TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,N,N,9,3200,E 25TH AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,NA,-123.035813,49.247817,van_east,NA,NA
